Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,aker buy base asset volume,Taker buy quote asset volume,Ignore
1577816940000,7162.13000000,7168.96000000,7162.00000000,7168.24000000,47.44002900,1577816999999,339891.58614609,311,41.33514300,296155.66084801,0
1577817000000,7168.22000000,7169.00000000,7160.72000000,7161.81000000,21.27110900,1577817059999,152404.72856128,193,11.74022000,84128.00532849,0
1577817060000,7161.85000000,7162.62000000,7158.19000000,7158.19000000,19.11301300,1577817119999,136848.94904832,184,5.29633000,37925.98963081,0
1577817120000,7158.64000000,7159.45000000,7157.80000000,7158.62000000,5.95890800,1577817179999,42655.73475815,128,2.32365900,16633.99165482,0
1577817180000,7158.05000000,7159.00000000,7158.00000000,7159.00000000,6.85123000,1577817239999,49043.75622457,99,3.22408400,23079.84638440,0
1577817240000,7158.63000000,7165.77000000,7158.63000000,7162.96000000,7.93113400,1577817299999,56813.94221981,132,5.57236200,39916.89443903,0
1577817300000,7162.94000000,7164.02000000,7161.96000000,7163.29000000,9.71744300,1577817359999,69609.80763919,101,7.52489200,53904.91783282,0
1577817360000,7163.29000000,7166.29000000,7162.91000000,7163.72000000,10.77598300,1577817419999,77195.54559837,145,7.73593300,55417.78072922,0
1577817420000,7162.29000000,7163.17000000,7159.51000000,7160.45000000,8.14243500,1577817479999,58307.72654702,101,4.21509100,30184.60811531,0
1577817480000,7160.19000000,7160.47000000,7157.75000000,7159.71000000,9.96198900,1577817539999,71317.72063726,121,3.65017600,26132.43529180,0
1577817540000,7158.35000000,7165.46000000,7158.35000000,7165.46000000,8.13250000,1577817599999,58258.11656388,102,6.10678000,43746.74222201,0
1577817600000,7164.51000000,7167.00000000,7161.33000000,7163.75000000,11.62695000,1577817659999,83302.36935782,161,6.19901900,44415.71849776,0
1577817660000,7163.32000000,7166.49000000,7162.44000000,7166.49000000,10.40099900,1577817719999,74518.62676011,115,7.80441800,55917.26156124,0
1577817720000,7165.14000000,7172.30000000,7165.14000000,7170.63000000,13.11080100,1577817779999,93990.95779103,154,10.59788800,75976.24844488,0
1577817780000,7168.83000000,7172.10000000,7166.43000000,7171.62000000,13.76919600,1577817839999,98713.83215588,139,10.61902400,76131.93677254,0
1577817840000,7171.13000000,7174.04000000,7168.58000000,7170.73000000,12.14385000,1577817899999,87090.97212475,124,5.23325100,37531.94863191,0
1577817900000,7169.71000000,7171.91000000,7169.71000000,7171.06000000,7.54957500,1577817959999,54134.13889667,73,3.55397800,25484.55214896,0
1577817960000,7171.10000000,7171.14000000,7170.16000000,7170.82000000,8.56693600,1577818019999,61432.62892118,97,4.72227300,33862.96146160,0
1577818020000,7170.84000000,7171.14000000,7170.10000000,7171.03000000,6.84589900,1577818079999,49087.98131198,88,3.71964600,26671.89277961,0
1577818080000,7171.03000000,7171.13000000,7168.50000000,7168.61000000,10.87113200,1577818139999,77944.50840149,128,4.39517800,31512.84846096,0
1577818140000,7168.59000000,7171.13000000,7168.54000000,7171.13000000,7.65116300,1577818199999,54856.06114004,93,4.79942100,34409.99749583,0
1577818200000,7170.08000000,7171.13000000,7158.24000000,7159.57000000,21.76341700,1577818259999,155963.75050991,186,3.49097500,25005.89097088,0
1577818260000,7160.97000000,7162.44000000,7159.00000000,7160.25000000,34.73060500,1577818319999,248658.85990032,147,19.69282900,140987.38161984,0
1577818320000,7160.23000000,7162.42000000,7159.32000000,7160.77000000,8.59883500,1577818379999,61574.72761316,128,3.77419900,27026.21881525,0
1577818380000,7160.75000000,7163.39000000,7160.00000000,7162.00000000,8.69838000,1577818439999,62299.86321300,173,5.45247000,39052.25783178,0
1577818440000,7161.98000000,7164.46000000,7158.00000000,7159.03000000,15.32517400,1577818499999,109749.77374893,183,7.49690000,53697.63881411,0
1577818500000,7158.95000000,7164.45000000,7156.24000000,7162.96000000,12.20759200,1577818559999,87421.85317951,170,9.58654500,68654.25173420,0
1577818560000,7164.40000000,7169.26000000,7162.49000000,7162.49000000,11.13226300,1577818619999,79768.50535889,176,5.10292600,36563.02461241,0
1577818620000,7164.06000000,7165.54000000,7163.23000000,7163.80000000,4.10898500,1577818679999,29436.76478456,63,3.13070500,22428.37312427,0
1577818680000,7163.69000000,7167.92000000,7163.58000000,7167.76000000,5.93211100,1577818739999,42502.60973442,106,3.76234800,26957.07020526,0
1577818740000,7166.87000000,7170.59000000,7166.87000000,7168.86000000,5.03548900,1577818799999,36099.82860645,88,3.30077300,23662.76940922,0
1577818800000,7169.32000000,7170.41000000,7166.60000000,7168.10000000,92.83718400,1577818859999,665334.81467419,288,4.14756300,29727.90880086,0
1577818860000,7167.04000000,7168.10000000,7160.02000000,7161.09000000,78.21953800,1577818919999,560539.14049052,288,5.79292400,41512.16142617,0
1577818920000,7161.12000000,7165.89000000,7160.70000000,7163.19000000,9.36035000,1577818979999,67044.20395629,114,3.75595200,26904.05465662,0
1577818980000,7161.77000000,7162.77000000,7160.00000000,7160.11000000,10.06093100,1577819039999,72044.26281205,138,1.97186000,14120.86097218,0
1577819040000,7160.44000000,7163.76000000,7160.11000000,7160.11000000,13.90163100,1577819099999,99562.45947403,121,9.05602800,64863.10743342,0
1577819100000,7160.12000000,7163.22000000,7160.00000000,7160.15000000,11.03675700,1577819159999,79026.71924311,192,2.45767700,17598.53880501,0
1577819160000,7160.15000000,7162.60000000,7160.15000000,7161.73000000,4.46794700,1577819219999,31997.57398910,78,2.25917400,16179.23277071,0
1577819220000,7161.70000000,7162.42000000,7161.24000000,7161.24000000,6.69775500,1577819279999,47967.67745179,153,1.71429500,12277.77005807,0
1577819280000,7161.26000000,7163.27000000,7161.08000000,7162.02000000,7.00179500,1577819339999,50145.42082949,111,1.96717000,14088.49288392,0
1577819340000,7162.96000000,7166.32000000,7162.50000000,7165.40000000,6.34422800,1577819399999,45455.46899770,120,4.92858600,35313.32305195,0
1577819400000,7164.70000000,7164.70000000,7160.00000000,7162.45000000,8.33790500,1577819459999,59713.38615970,131,3.37159400,24147.11770595,0
1577819460000,7162.99000000,7164.02000000,7160.84000000,7161.21000000,8.85365800,1577819519999,63408.02730199,177,3.01848100,21619.37959621,0
1577819520000,7160.87000000,7163.52000000,7160.86000000,7161.49000000,8.69973800,1577819579999,62305.16620689,117,4.18372300,29962.10832491,0
1577819580000,7161.49000000,7162.29000000,7160.22000000,7160.23000000,5.74039000,1577819639999,41106.80382638,121,1.65853600,11876.99075951,0
1577819640000,7160.66000000,7160.99000000,7158.62000000,7159.63000000,9.17582300,1577819699999,65700.70672200,84,2.35734800,16879.93562062,0
1577819700000,7158.72000000,7173.91000000,7156.85000000,7170.96000000,29.22462300,1577819759999,209437.45320431,296,21.65508100,155199.00453612,0
1577819760000,7170.87000000,7177.97000000,7166.10000000,7176.47000000,26.74542200,1577819819999,191782.27630293,266,10.19086800,73097.22687728,0
1577819820000,7176.47000000,7177.95000000,7173.38000000,7173.70000000,9.54581200,1577819879999,68498.49335512,135,6.44647600,46260.29636849,0
1577819880000,7173.38000000,7177.97000000,7172.33000000,7177.34000000,6.26678500,1577819939999,44969.22318738,103,4.90081500,35168.36488560,0
1577819940000,7177.95000000,7178.00000000,7176.69000000,7177.72000000,6.40775600,1577819999999,45992.84083216,111,5.19132600,37262.20812273,0
1577820000000,7177.05000000,7177.99000000,7170.38000000,7171.54000000,11.42025000,1577820059999,81942.34833702,147,2.25352100,16169.26239250,0
1577820060000,7170.54000000,7176.15000000,7170.54000000,7176.15000000,8.09958700,1577820119999,58102.85830484,125,4.10513400,29452.44197570,0
1577820120000,7176.15000000,7176.15000000,7174.34000000,7175.58000000,3.54081000,1577820179999,25408.05877035,91,1.84203300,13218.37075983,0
1577820180000,7174.37000000,7177.99000000,7173.92000000,7177.37000000,7.99350500,1577820239999,57360.14156317,98,5.53109800,39691.54643681,0
1577820240000,7177.78000000,7178.43000000,7174.24000000,7174.35000000,10.14240400,1577820299999,72786.76384931,123,3.40118700,24407.94930571,0
1577820300000,7175.42000000,7178.14000000,7174.44000000,7177.24000000,3.71374700,1577820359999,26649.43434329,92,1.88778300,13547.72624574,0
1577820360000,7177.44000000,7178.42000000,7176.71000000,7178.41000000,4.97360700,1577820419999,35700.32404264,111,3.84339400,27587.56954439,0
1577820420000,7178.19000000,7178.41000000,7178.00000000,7178.15000000,6.04271200,1577820479999,43375.53139120,87,4.21853300,30281.39748119,0
1577820480000,7178.30000000,7182.14000000,7178.17000000,7180.62000000,20.56076800,1577820539999,147610.47935037,175,13.20339000,94787.65131750,0
1577820540000,7180.62000000,7180.63000000,7174.21000000,7175.55000000,9.22769900,1577820599999,66226.07311015,144,4.20067300,30145.54394539,0
1577820600000,7175.55000000,7175.55000000,7170.57000000,7173.46000000,14.31436800,1577820659999,102677.52376376,134,5.40291300,38765.32777016,0
1577820660000,7173.38000000,7178.31000000,7170.17000000,7176.86000000,23.83650500,1577820719999,171026.05317382,191,15.58988400,111860.43554774,0
1577820720000,7177.78000000,7178.93000000,7173.28000000,7175.95000000,6.69114400,1577820779999,48015.56449216,146,3.33328800,23921.09711531,0
1577820780000,7175.79000000,7178.62000000,7174.37000000,7175.00000000,9.53772100,1577820839999,68444.05939993,133,3.03407800,21775.88525838,0
1577820840000,7174.82000000,7175.00000000,7168.00000000,7172.14000000,16.51404100,1577820899999,118414.94542368,180,5.04217900,36158.22340157,0
1577820900000,7173.27000000,7174.41000000,7169.68000000,7171.16000000,15.61241000,1577820959999,111964.61787952,218,9.22774900,66176.34922593,0
1577820960000,7171.18000000,7175.08000000,7170.92000000,7172.98000000,30.89372400,1577821019999,221606.36848312,206,25.66342800,184091.36625129,0
1577821020000,7172.12000000,7174.82000000,7172.12000000,7174.16000000,3.63417200,1577821079999,26071.08930836,98,2.27202400,16299.60488625,0
1577821080000,7174.15000000,7176.76000000,7173.75000000,7175.48000000,5.82198600,1577821139999,41769.65938885,116,4.54650500,32618.87754391,0
1577821140000,7175.51000000,7178.81000000,7175.00000000,7175.85000000,5.70805800,1577821199999,40966.56814379,96,2.19757400,15771.77983730,0
1577821200000,7175.00000000,7175.80000000,7171.72000000,7171.72000000,4.14439000,1577821259999,29733.31324510,83,1.46972500,10545.30445023,0
1577821260000,7171.03000000,7173.16000000,7170.01000000,7170.79000000,5.42203800,1577821319999,38885.31098047,105,3.32409400,23840.53582813,0
1577821320000,7170.78000000,7176.37000000,7170.38000000,7174.29000000,5.13302700,1577821379999,36823.50614621,106,2.86758800,20569.55714621,0
1577821380000,7174.29000000,7175.70000000,7170.53000000,7170.94000000,6.75013600,1577821439999,48423.16659278,114,2.94522000,21129.89739790,0
1577821440000,7171.33000000,7174.82000000,7170.28000000,7174.61000000,6.17986800,1577821499999,44328.57227875,101,4.79043800,34362.28734202,0
1577821500000,7173.91000000,7173.91000000,7170.03000000,7171.14000000,6.46259600,1577821559999,46352.57612180,132,3.57705900,25658.09514336,0
1577821560000,7171.01000000,7176.32000000,7170.39000000,7175.00000000,7.44693300,1577821619999,53413.75663339,138,5.19354100,37252.53676887,0
1577821620000,7175.00000000,7180.00000000,7172.87000000,7180.00000000,17.73013400,1577821679999,127233.15995803,208,10.29401200,73883.32439272,0
1577821680000,7180.00000000,7180.00000000,7177.28000000,7179.17000000,17.17724000,1577821739999,123314.20226524,226,9.99796900,71778.83527329,0
1577821740000,7179.44000000,7185.00000000,7179.10000000,7183.93000000,15.90688700,1577821799999,114248.58138155,223,6.63004100,47620.72228782,0
1577821800000,7184.99000000,7185.00000000,7179.57000000,7179.57000000,8.80715300,1577821859999,63254.46118255,150,3.60222400,25873.89650583,0
1577821860000,7179.40000000,7184.62000000,7178.31000000,7184.54000000,4.91782000,1577821919999,35311.64261088,100,3.33443700,23944.66120225,0
1577821920000,7184.54000000,7184.55000000,7179.40000000,7180.62000000,8.49639600,1577821979999,61021.50459223,152,5.03144100,36137.42396786,0
1577821980000,7180.88000000,7180.88000000,7178.53000000,7178.75000000,2.61842400,1577822039999,18798.34815918,70,1.08830200,7813.36124528,0
1577822040000,7179.59000000,7184.20000000,7178.26000000,7180.89000000,7.49062300,1577822099999,53793.07779886,135,4.20253500,30181.07381218,0
1577822100000,7180.87000000,7182.47000000,7178.94000000,7180.82000000,12.15482700,1577822159999,87284.29713848,215,7.32276000,52587.67811857,0
1577822160000,7180.82000000,7180.82000000,7177.38000000,7177.98000000,17.54237200,1577822219999,125947.40840748,199,5.50230300,39503.69663567,0
1577822220000,7177.95000000,7177.98000000,7175.93000000,7176.04000000,4.58746300,1577822279999,32924.55568679,107,1.98864600,14273.46935194,0
1577822280000,7176.07000000,7180.00000000,7176.07000000,7176.84000000,12.41612600,1577822339999,89125.94433036,148,8.40160800,60309.32601549,0
1577822340000,7178.22000000,7179.06000000,7172.87000000,7173.32000000,15.03591900,1577822399999,107902.88065014,157,3.90736500,28045.04543263,0
1577822400000,7173.75000000,7173.75000000,7167.90000000,7169.02000000,18.35561500,1577822459999,131613.67493463,276,3.00350500,21537.31659251,0
1577822460000,7169.02000000,7172.25000000,7166.82000000,7168.91000000,9.10325500,1577822519999,65261.17250230,182,4.25937500,30538.77503805,0
1577822520000,7169.11000000,7171.83000000,7165.42000000,7167.58000000,8.01565200,1577822579999,57463.96521589,214,2.88084700,20653.66165234,0
1577822580000,7166.69000000,7168.63000000,7166.69000000,7168.24000000,11.18460200,1577822639999,80164.03824286,106,9.13737700,65491.32298621,0
1577822640000,7168.24000000,7172.20000000,7168.02000000,7170.86000000,8.63022900,1577822699999,61866.45223490,127,3.31578300,23771.37678652,0
1577822700000,7171.45000000,7180.00000000,7171.45000000,7180.00000000,15.40285900,1577822759999,110542.73007078,259,11.41555300,81927.57223257,0
1577822760000,7180.00000000,7180.00000000,7173.35000000,7173.36000000,10.71819600,1577822819999,76926.14165849,148,3.66791800,26326.67658235,0
1577822820000,7173.36000000,7178.38000000,7172.45000000,7175.65000000,4.94252900,1577822879999,35461.77723340,130,2.11362700,15166.75230379,0
1577822880000,7176.16000000,7176.17000000,7171.78000000,7173.52000000,10.82694900,1577822939999,77681.49780995,244,3.39669100,24370.64760376,0
1577822940000,7172.85000000,7173.56000000,7171.80000000,7171.80000000,4.79678800,1577822999999,34404.89512828,113,2.18366800,15663.19229743,0
1577823000000,7171.23000000,7172.55000000,7171.23000000,7171.55000000,4.98086800,1577823059999,35722.13576167,77,1.89719600,13607.33866805,0
1577823060000,7171.57000000,7172.34000000,7168.40000000,7168.41000000,6.26546500,1577823119999,44926.53767309,118,1.89981800,13622.99422402,0
1577823120000,7169.85000000,7169.85000000,7165.71000000,7165.71000000,3.66884200,1577823179999,26296.08097910,93,1.35573800,9717.72352298,0
1577823180000,7166.94000000,7172.58000000,7165.10000000,7171.99000000,11.92568900,1577823239999,85496.28043531,166,8.42678200,60418.47394220,0
1577823240000,7171.57000000,7174.16000000,7167.49000000,7168.05000000,3.65315700,1577823299999,26192.97599215,94,1.77332900,12714.99400172,0
1577823300000,7168.01000000,7170.58000000,7165.76000000,7169.70000000,5.72373900,1577823359999,41028.92456297,119,2.16522500,15521.64407696,0
1577823360000,7170.11000000,7176.56000000,7169.74000000,7175.41000000,4.24757800,1577823419999,30468.83351278,93,2.61362400,18746.88028146,0
1577823420000,7175.94000000,7179.81000000,7174.69000000,7177.41000000,5.42403400,1577823479999,38928.95295506,115,3.06627900,22008.12053673,0
